CODE_CLIENT,RAISON,STATUT_MARITAL,TITRE,TITRE_COEMP,GARANTIE,ASSURANCE,LOGEMENT,TYPE_LOGEMENT,PROFESSION,ENFANTS,ANCIENNETE_BANCAIRE,SALAIRE,SALAIRE_COEMP,NB_PERS,REVENU/TETE,LOYER,AGE,EMPRUNTS_COURANTS,DUREE_EMPRUNT,REMBOURSEMENT,SUCCES
589,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,3,20,1920,1713,5,726,3840,38,0,4,Lent,O
590,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,1,4,8750,0,2,4375,812,45,682,3,Rapide,O
592,Courrier,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Retraite,0,39,6657,0,2,3328,0,67,0,4,Lent,O
593,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,1,7,13152,0,3,4384,2720,45,1236,4,Lent,O
594,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,2,19,9326,11208,4,5133,0,46,2604,4,Lent,O
595,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,1,20,6201,0,3,2067,1880,47,0,4,Lent,O
596,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,2,14,9537,11284,4,5205,2400,34,868,3,Rapide,O
600,TV,Marie,M.,Mme,Oui,Oui,Famille,Maison,Representant,2,11,8276,0,4,2069,0,28,510,3,Rapide,O
601,Autre,Divorce,M.,Aucun,Non,Non,Locataire,Appartement,Cadre,0,15,23145,0,1,23145,2560,48,620,4,Lent,O
602,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Cadre,0,15,18484,19161,2,18822,0,46,1674,3,Rapide,O
605,Autre,Divorce,M.,Aucun,Non,Non,Locataire,Maison,Ouvrier qualifie,0,33,10704,0,1,10704,0,54,2542,4,Lent,O
606,Autre,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Representant,0,11,5649,0,1,5649,0,29,620,4,Lent,O
607,TV,Marie,Mme,M.,Non,Non,Locataire,Maison,Employe de bureau,2,7,9744,12825,4,5642,0,36,496,4,Lent,O
610,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,5,7,29040,0,7,4148,6324,47,1174,4,Lent,O
613,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,38,10560,12667,2,11613,0,63,1853,4,Lent,O
615,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,15,2736,3504,2,3120,0,67,0,4,Lent,O
617,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,0,6854,0,1,6854,1280,38,620,4,Lent,O
622,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,0,28,27360,32448,2,29904,3416,54,124,4,Lent,O
623,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Chomeur,0,23,0,0,2,0,2240,48,2529,3,Rapide,O
624,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,33,9292,0,1,9292,1140,55,868,4,Lent,O
625,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Maison,Employe,3,22,6144,0,4,1536,3200,42,1860,4,Lent,O
628,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier qualifie,0,7,10022,16761,2,13391,0,44,1116,3,Rapide,O
629,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,35,9936,16857,2,13396,4000,52,930,3,Lent,O
631,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Cadre,0,4,8760,4699,2,6729,4000,32,0,4,Lent,O
633,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,15,5174,5294,2,5234,484,55,0,4,Lent,O
635,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,21,6417,0,5,1283,128,52,734,4,Lent,O
637,Autre,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,25,9340,0,1,9340,0,57,0,4,Lent,O
643,TV,Veuf,M.,Aucun,Non,Non,Locataire,Maison,Retraite,0,30,10560,0,1,10560,0,57,744,4,Lent,O
644,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,2,13,8712,0,4,2178,1600,30,1736,1,Rapide,O
647,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Enseignant,3,7,10516,9249,5,3953,3520,37,434,4,Lent,O
648,TV,Concubin,Mme,M.,Oui,Non,Locataire,Appartement,Representant,0,7,5856,8308,2,7082,1476,24,0,4,Lent,O
649,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Maison,Enseignant,0,11,5126,0,1,5126,0,32,0,4,Lent,O
650,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,6,12585,0,2,6292,0,62,868,4,Lent,O
651,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,40,7238,3888,2,5563,0,61,0,2,Normal,O
652,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,38,8150,8088,2,8119,1960,61,0,4,Lent,O
653,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,6,9508,0,1,9508,0,31,1116,4,Lent,O
656,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,1,7939,0,1,7939,0,64,0,2,Normal,O
657,TV,Separe,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,6,8289,0,1,8289,2212,67,124,3,Lent,O
659,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,0,20,11347,13449,2,12398,1636,42,744,4,Lent,O
660,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Maison,Representant,0,13,8640,0,1,8640,0,44,1178,4,Lent,O
661,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,20,6115,3614,2,4864,2240,43,248,3,Lent,O
662,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,30,3091,4723,2,3907,0,68,186,3,Rapide,O
663,Autre,Celibataire,Mlle,Aucun,Non,Oui,Famille,Maison,Representant,1,7,17491,0,2,8745,1130,39,0,2,Normal,O
664,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,15,6240,0,1,6240,2000,67,0,4,Lent,O
667,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Maison,Enseignant,0,15,10540,0,1,10540,2160,52,1147,4,Lent,O
668,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,21,10708,0,2,5354,0,87,0,3,Rapide,O
669,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,15,5760,0,3,1920,0,32,1078,3,Lent,O
670,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Maison,Inactif,0,8,0,0,1,0,1440,49,0,3,Rapide,O
675,Courrier,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Inactif,0,11,2829,4061,2,3445,0,66,0,3,Rapide,O
676,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Representant,1,13,7003,0,2,3501,1576,29,0,4,Lent,O
678,Autre,Concubin,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier,0,5,6048,7296,2,6672,1360,24,496,4,Lent,O
679,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,2,12,5846,8088,4,3483,3600,39,992,4,Lent,O
681,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier qualifie,2,20,12811,21547,4,8589,4800,44,1488,3,Rapide,O
682,TV,Separe,Mme,Aucun,Non,Oui,Famille,Appartement,Cadre,0,11,7523,0,1,7523,0,42,0,3,Lent,O
685,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,3,15,6912,0,5,1382,0,33,620,4,Lent,O
686,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Enseignant,2,19,10243,16536,4,6694,5600,39,1364,1,Rapide,O
687,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,20,9888,0,1,9888,1072,37,399,3,Rapide,O
691,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Cadre,0,2,20640,0,1,20640,1920,49,0,4,Lent,O
692,Courrier,Divorce,Mme,Aucun,Non,Oui,Famille,Appartement,Employe,0,10,10197,0,1,10197,0,32,0,3,Rapide,O
693,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,1,6,9715,0,3,3238,2400,40,0,4,Lent,O
694,Autre,Separe,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,22,4800,0,1,4800,160,66,0,4,Lent,O
698,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,2,6,8160,0,4,2040,0,26,3186,4,Lent,O
699,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier,2,3,3595,5654,4,2312,1060,38,992,4,Lent,O
701,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Representant,3,5,10310,11280,5,4318,3200,41,620,4,Lent,O
705,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,22,6993,8299,2,7646,1392,59,173,4,Lent,O
707,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Inactif,0,5,5760,0,1,5760,820,52,0,4,Lent,O
708,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,25,6816,8347,2,7581,1280,51,868,3,Lent,O
712,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,3,10,6417,0,5,1283,1120,43,0,4,Lent,O
714,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,31,7828,7152,2,7490,1600,64,0,4,Lent,O
718,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier qualifie,2,8,14544,14731,4,7318,3396,33,3100,3,Lent,O
722,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,0,20,0,0,2,0,0,52,124,4,Lent,O
724,Courrier,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,10,7574,0,1,7574,0,61,0,3,Rapide,O
725,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe,1,14,7248,6096,3,4448,960,32,496,4,Lent,O
728,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,3,3,9312,8913,5,3645,2160,31,1116,3,Rapide,O
729,Autre,Separe,M.,Aucun,Non,Non,Locataire,Appartement,Representant,2,16,7468,0,3,2489,0,40,496,4,Lent,O
731,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,2,6,6912,8956,4,3967,1920,32,0,4,Lent,O
733,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,1,19,12480,0,3,4160,0,56,1618,3,Rapide,O
734,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,2,4,5601,8414,4,3503,2240,42,930,4,Lent,O
735,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,2,16,7382,0,4,1845,1776,39,620,3,Rapide,O
736,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,1,8352,11510,2,9931,0,43,2852,4,Lent,O
738,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,16,7627,8376,5,3200,1920,40,372,3,Lent,O
739,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,10,11712,0,2,5856,3200,29,1240,3,Rapide,O
740,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,5,4723,3240,2,3981,0,60,824,4,Lent,O
742,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,11,10732,10339,4,5267,3200,45,372,4,Lent,O
743,Courrier,Veuf,Mme,Aucun,Non,Non,Proprietaire,Appartement,Employe,1,31,6333,0,2,3166,0,64,0,2,Normal,O
744,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe,3,17,7003,10286,5,3457,4320,37,0,4,Lent,O
749,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,2,23,5760,3043,4,2200,640,42,496,4,Lent,O
751,TV,Separe,Mme,Aucun,Non,Oui,Famille,Appartement,Cadre,0,12,7674,0,1,7674,0,49,0,3,Lent,O
752,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Enseignant,0,30,59870,0,1,59870,2880,52,372,4,Lent,O
753,Courrier,Marie,Mme,M.,Oui,Oui,Locataire,Maison,Employe,0,20,8611,13891,2,11251,3200,49,328,3,Rapide,O
755,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,20,7617,0,2,3808,1920,44,620,3,Rapide,O
756,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,13,12926,0,1,12926,2400,52,0,4,Lent,O
758,TV,Concubin,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier,1,16,7200,0,3,2400,4072,36,0,3,Rapide,O
759,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,0,16,6144,7257,2,6700,0,57,0,3,Lent,O
760,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,0,18,9600,11380,2,10490,1320,43,561,4,Lent,O
761,Autre,Separe,M.,Aucun,Non,Non,Locataire,Maison,Representant,0,17,5952,0,1,5952,0,35,0,4,Lent,O
763,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Enseignant,1,23,11155,0,2,5577,0,45,1054,4,Lent,O
764,Courrier,Divorce,Mme,Aucun,Non,Oui,Famille,Appartement,Employe,0,11,10422,0,1,10422,0,31,0,3,Rapide,O
765,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe,0,15,5664,0,1,5664,1388,33,0,3,Rapide,O
767,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Retraite,0,3,6787,0,1,6787,728,28,248,3,Lent,O
768,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,2,14,13670,12681,4,6587,4000,33,1798,4,Lent,O
769,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Employe,2,13,8596,0,4,2149,1440,43,868,4,Lent,O
771,Courrier,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,10,5472,0,1,5472,9600,64,186,3,Lent,O
773,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,3,13,0,0,5,0,2800,45,372,3,Lent,O
774,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,0,19,10876,7195,2,9035,1840,55,2418,4,Lent,O
775,TV,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,4,7824,0,1,7824,1492,40,558,3,Lent,O
777,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,0,10,0,0,2,0,2676,30,1004,1,Rapide,O
779,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,6,4,8188,0,8,1023,1008,32,806,3,Lent,O
780,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Representant,0,13,3840,2472,2,3156,2448,39,868,4,Lent,O
781,Courrier,Concubin,Mme,M.,Oui,Oui,Locataire,Appartement,Ouvrier qualifie,1,11,15360,20304,3,11888,1680,33,0,4,Lent,O
782,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,2,5006,4065,2,4535,1200,22,496,2,Normal,O
783,Courrier,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,1,4,6475,0,2,3237,904,27,198,2,Normal,O
784,Courrier,Concubin,Mme,M.,Oui,Non,Locataire,Appartement,Chomeur,1,16,0,0,3,0,2048,44,0,3,Rapide,O
788,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,2,21,7680,10435,4,4528,0,40,0,4,Lent,O
789,Autre,Marie,Mme,M.,Non,Non,Locataire,Appartement,Retraite,0,10,5894,9316,2,7605,0,54,0,4,Lent,O
790,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,3,20,6504,0,4,1626,0,41,1860,4,Lent,O
793,TV,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Cadre,1,12,9273,10987,3,6753,0,30,268,1,Rapide,O
794,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Maison,Ouvrier,0,4,9441,0,1,9441,2080,33,124,4,Lent,O
795,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Representant,1,20,6844,9244,3,5362,1496,37,1215,4,Lent,O
796,Autre,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,40,11040,0,1,11040,0,67,1240,3,Rapide,O
797,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Representant,1,12,5524,5352,3,3625,1200,24,0,1,Rapide,O
798,Autre,Concubin,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,2,2,7411,0,4,1852,2120,31,248,3,Rapide,O
800,Courrier,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Retraite,0,41,6566,0,2,3283,0,62,0,4,Lent,O
801,TV,Marie,M.,M.,Oui,Non,Locataire,Appartement,Retraite,0,25,6681,9667,2,8174,0,46,1041,4,Lent,O
803,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,1,4,6921,3523,3,3481,1016,27,496,4,Lent,O
805,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,2,16,7584,0,4,1896,0,35,266,4,Lent,O
806,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,3,6,11092,0,5,2218,2048,41,0,3,Rapide,O
807,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,12,8534,0,3,2844,3440,48,248,4,Lent,O
808,Autre,Separe,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,0,6720,0,1,6720,0,38,186,4,Lent,O
809,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,2,27,7099,8860,4,3989,2240,39,672,4,Lent,O
810,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,0,26,9355,15633,2,12494,520,43,0,3,Rapide,O
812,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,22,10080,0,1,10080,2200,49,496,1,Rapide,O
813,TV,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Cadre,1,11,9120,13636,3,7585,0,28,248,3,Rapide,O
814,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,0,9465,8937,2,9201,280,51,124,4,Lent,O
815,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,13,5726,0,1,5726,0,33,434,4,Lent,O
818,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,19,7008,3595,4,2650,0,46,1760,3,Lent,O
819,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Employe,3,19,7358,8351,5,3141,3278,35,0,4,Lent,O
820,Courrier,Celibataire,Mme,Aucun,Non,Oui,Proprietaire,Maison,Cadre,0,7,5147,0,1,5147,0,26,940,4,Lent,O
821,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Cadre,1,3,12235,8260,3,6831,1200,37,1240,4,Lent,O
824,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,14,7675,8568,4,4060,1432,32,0,3,Rapide,O
825,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Representant,0,17,7680,0,1,7680,1632,37,1432,3,Rapide,O
826,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,2,15,6451,0,3,2150,2000,41,0,3,Lent,O
827,TV,Divorce,M.,Aucun,Non,Non,Locataire,Maison,Retraite,0,10,12532,0,1,12532,0,61,0,3,Rapide,O
828,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,6,3840,0,1,3840,0,38,725,4,Lent,O
830,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,1,7,4320,4632,3,2984,448,54,744,4,Lent,O
831,TV,Marie,M.,Mme,Non,Non,Locataire,Appartement,Representant,1,7,7344,4060,3,3801,0,23,1550,3,Rapide,O
832,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Enseignant,3,21,11179,13934,5,5022,8000,39,496,4,Lent,O
833,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,15,4276,0,1,4276,0,63,0,4,Lent,O
835,Courrier,Marie,Mme,M.,Oui,Oui,Locataire,Maison,Employe de bureau,0,15,5620,9177,2,7398,0,49,0,4,Lent,O
836,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Employe,0,7,7008,0,1,7008,1408,32,0,4,Lent,O
838,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,7,9633,0,1,9633,1760,43,0,4,Lent,O
839,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,20,8716,9849,2,9282,1064,72,992,3,Lent,O
840,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,1,5,16848,11035,3,9294,2540,28,0,3,Rapide,O
842,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Chomeur,1,22,0,0,3,0,988,50,744,2,Normal,O
843,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Inactif,0,25,4704,3940,2,4322,1600,51,2852,3,Rapide,O
844,TV,Concubin,M.,Aucun,Non,Non,Locataire,Maison,Retraite,0,2,7276,0,1,7276,0,64,1035,4,Lent,O
845,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Maison,Ouvrier,0,3,4766,0,1,4766,0,33,372,4,Lent,O
847,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,1,6,0,0,3,0,880,38,744,3,Rapide,O
850,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,1,9,8438,8582,3,5673,1268,33,0,3,Rapide,O
855,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,21,6446,5184,3,3876,1248,50,1853,3,Rapide,O
857,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,4,25,1204,1468,6,445,0,40,0,1,Rapide,O
858,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,4,4,3264,2150,6,902,2000,38,0,1,Rapide,O
860,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,20,3648,2774,2,3211,1760,56,1550,3,Rapide,O
861,Courrier,Divorce,Mme,Aucun,Non,Oui,Locataire,Appartement,Retraite,0,16,7320,0,1,7320,680,56,604,4,Lent,O
862,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,24,8256,0,4,2064,2424,45,1736,4,Lent,O
863,Autre,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,21,4915,0,1,4915,240,58,1240,4,Lent,O
864,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,25,5481,0,2,2740,0,56,496,4,Lent,O
867,Courrier,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Inactif,0,10,3112,3998,2,3555,0,66,0,3,Rapide,O
868,Courrier,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Employe,0,12,7296,0,1,7296,820,39,0,1,Rapide,O
869,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Representant,1,9,18048,17313,3,11787,1440,27,279,3,Rapide,O
871,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,9,8928,4584,2,6756,1680,54,0,4,Lent,O
876,Courrier,Marie,M.,Mme,Oui,Oui,Locataire,Maison,Representant,2,6,10560,10857,4,5354,2800,35,0,3,Rapide,O
878,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,3,7761,6840,2,7300,3016,37,0,4,Lent,O
879,Autre,Divorce,Mlle,Aucun,Non,Non,Locataire,Appartement,Ouvrier,1,3,6048,0,2,3024,240,24,0,3,Rapide,O
880,Courrier,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Representant,1,5,11807,11305,3,7704,3031,27,0,3,Rapide,O
881,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe,3,15,8035,11073,5,3821,1484,41,2232,3,Rapide,O
883,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,20,5760,6758,2,6259,1348,50,0,4,Lent,O
885,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Employe de bureau,2,12,7886,9326,4,4303,2504,32,372,3,Rapide,O
888,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Employe,3,22,7612,9322,5,3386,2925,39,0,4,Lent,O
889,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,11,7670,8131,2,7900,4000,48,0,4,Lent,O
890,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,1,10,7598,0,3,2532,2000,64,1233,3,Rapide,O
894,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,2,9600,0,1,9600,0,25,0,1,Rapide,O
895,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,17,6902,9427,2,8164,1120,35,899,2,Normal,O
897,Courrier,Concubin,M.,Mme,Oui,Non,Locataire,Appartement,Enseignant,2,4,12086,8452,4,5134,2012,42,0,1,Rapide,O
900,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Representant,3,3,6979,0,5,1395,4320,34,1550,4,Lent,O
902,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,0,14,8424,9542,2,8983,1400,44,548,4,Lent,O
905,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,0,20,6316,10704,2,8510,320,50,0,4,Lent,O
906,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier,1,6,14208,0,2,7104,3120,44,899,4,Lent,O
910,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,23,8035,7651,2,7843,0,59,954,4,Lent,O
912,TV,Celibataire,Mme,M.,Oui,Non,Famille,Maison,Chomeur,3,9,0,0,5,0,0,39,1029,4,Lent,O
913,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,1,28,10195,10185,3,6793,0,52,1308,3,Lent,O
914,Autre,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,15,7420,0,1,7420,0,67,868,3,Lent,O
917,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,1,25,5760,3825,3,3195,0,44,1860,3,Rapide,O
921,TV,Concubin,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,1,3,12403,0,3,4134,1200,29,1354,4,Lent,O
922,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,1,15,7776,0,3,2592,1092,31,1364,3,Rapide,O
923,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Representant,3,15,2001,1972,5,794,840,26,0,4,Lent,O
925,Autre,Concubin,M.,M.,Oui,Non,Locataire,Maison,Representant,0,7,5760,7948,2,6854,2212,26,1023,3,Rapide,O
